工件号： 3.7-fucha1-1
检测时间： 2017/3/26 21:11:23
扫查距离： 3000 管道外径： 508 管道壁厚： 10 管道埋深： 1500 判断长度： 3 去除长度： 200
128,3625.9,1701.6,26.6,-4815.9,10288.5,-22952.6,19356.0,37703.2,-22285.2,18405.7,31972.1,-19003.9,29644.5,32887.3,-25911.1,18379.1,30270.4
129,3626.9,1701.7,27.2,-4815.4,10288.2,-22952.6,19357.4,37703.0,-22284.8,18406.4,31972.2,-19005.1,29645.6,32887.6,-25911.7,18379.2,30270.5
130,3625.1,1701.4,27.3,-4814.6,10289.4,-22953.7,19355.8,37702.9,-22286.9,18406.2,31972.2,-19005.1,29645.2,32888.3,-25912.0,18378.9,30270.8
131,3626.1,1702.0,26.5,-4811.9,10288.8,-22954.2,19357.1,37702.1,-22286.8,18405.8,31972.7,-19006.4,29645.9,32890.2,-25912.9,18379.3,30270.7
132,3624.8,1702.2,26.2,-4813.5,10289.9,-22954.7,19356.0,37703.3,-22287.9,18406.1,31973.1,-19005.6,29645.9,32889.8,-25912.7,18379.9,30270.9
133,3626.7,1702.3,26.0,-4812.3,10288.0,-22954.8,19357.6,37701.9,-22286.6,18406.0,31972.6,-19006.3,29645.6,32889.6,-25913.3,18380.0,30270.3
134,3625.9,1702.5,27.9,-4812.3,10288.5,-22953.8,19356.3,37702.6,-22285.9,18406.4,31972.6,-19002.9,29644.8,32890.3,-25911.8,18378.4,30270.1
135,3627.8,1703.2,27.4,-4807.5,10287.7,-22952.4,19358.4,37702.4,-22283.0,18407.5,31974.0,-19001.0,29646.1,32894.8,-25910.8,18380.0,30270.8
136,3626.6,1703.3,28.1,-4806.3,10288.9,-22952.6,19357.5,37704.1,-22283.9,18408.6,31975.1,-18999.1,29646.5,32897.8,-25910.5,18380.5,30271.8
137,3628.4,1703.7,30.6,-4803.0,10289.2,-22952.6,19358.7,37703.5,-22282.7,18408.9,31975.8,-18999.4,29647.8,32900.4,-25911.1,18378.3,30272.2
138,3627.3,1703.7,31.0,-4804.2,10289.8,-22951.9,19357.3,37704.3,-22282.4,18409.2,31975.7,-18996.9,29647.2,32900.1,-25909.8,18378.2,30272.0
139,3628.6,1703.8,31.1,-4802.2,10288.6,-22950.7,19359.2,37703.5,-22280.3,18409.5,31975.8,-18996.1,29647.8,32901.4,-25908.9,18378.4,30272.0
140,3627.0,1703.5,30.0,-4801.8,10288.6,-22950.4,19358.5,37704.3,-22280.9,18409.2,31975.9,-18994.2,29647.1,32902.5,-25907.9,18379.2,30272.3
141,3628.5,1703.8,28.4,-4797.3,10288.0,-22950.5,19359.0,37703.3,-22280.0,18407.8,31975.7,-18993.9,29647.0,32906.0,-25908.5,18379.5,30272.0
142,3626.7,1703.8,29.7,-4793.5,10289.4,-22951.5,19358.5,37705.1,-22282.3,18409.0,31976.9,-18992.1,29647.9,32911.6,-25909.0,18379.3,30273.1
143,3628.1,1703.9,30.5,-4788.0,10288.6,-22951.6,19359.9,37704.6,-22281.7,18408.9,31977.4,-18991.7,29648.5,32916.6,-25909.7,18378.4,30273.4
